article_id,ticker,headline,url,canonical_url,source,published_at,trading_date,timestamp_basis
20240112084500-905,INFY.NS,"India Movers: HDFC AMC, Infosys, Mahindra & Mahindra, TCS, Tata Consumer Products, Tata Power","https://ticker.com/Asia-Stock-Movers-News-Today/India-Movers:-HDFC-AMC,-Infosys,-Mahindra-&-Mahindra,-TCS,-Tata-Consumer-Products,-Tata-Power/Jan%2012-2024/T-27092","https://ticker.com/Asia-Stock-Movers-News-Today/India-Movers:-HDFC-AMC,-Infosys,-Mahindra-&-Mahindra,-TCS,-Tata-Consumer-Products,-Tata-Power/Jan%2012-2024/T-27092",ticker.com,2024-01-12T14:15:00+05:30,2024-01-12,gdelt_gkg_observation
20240112084500-805,INFY.NS,"IT stocks index jumps 5% as Infosys, TCS power market gains",https://www.prokerala.com/news/articles/a1496150.html,https://www.prokerala.com/news/articles/a1496150.html,prokerala.com,2024-01-12T14:15:00+05:30,2024-01-12,gdelt_gkg_observation
20240112084500-378,INFY.NS,Infosys shares jump 7.6% after Q3 results; what do analysts recommend?,https://timesofindia.indiatimes.com/business/india-business/infosys-shares-jump-7-6-after-q3-results-what-do-analysts-recommend/articleshow/106753877.cms,https://timesofindia.indiatimes.com/business/india-business/infosys-shares-jump-7-6-after-q3-results-what-do-analysts-recommend/articleshow/106753877.cms,indiatimes.com,2024-01-12T14:15:00+05:30,2024-01-12,gdelt_gkg_observation
20240112090000-606,INFY.NS,"Infosys Q3 Review: Resilient margins amidst macroeconomic headwinds, Q4 margins expected to see 60 bps benefit",https://www.financialexpress.com/business/industry-infosys-q3-review-resilient-margins-amidst-macroeconomic-headwinds-q4-margins-expected-to-see-60-bps-benefit-3362836/,https://www.financialexpress.com/business/industry-infosys-q3-review-resilient-margins-amidst-macroeconomic-headwinds-q4-margins-expected-to-see-60-bps-benefit-3362836/,financialexpress.com,2024-01-12T14:30:00+05:30,2024-01-12,gdelt_gkg_observation
20240112090000-878,INFY.NS,"BSE IT index climbs over 1,700 points post Infosys, TCS Q3 results; here's what analysts say",https://www.businesstoday.in/markets/stocks/story/bse-it-index-climbs-over-1700-points-post-infosys-tcs-q3-results-heres-what-analysts-say-413011-2024-01-12,https://www.businesstoday.in/markets/stocks/story/bse-it-index-climbs-over-1700-points-post-infosys-tcs-q3-results-heres-what-analysts-say-413011-2024-01-12,businesstoday.in,2024-01-12T14:30:00+05:30,2024-01-12,gdelt_gkg_observation
20240112090000-132,INFY.NS,"F&O Buzzers: TCS may head for all-time high, Infosys support base shifts up; watch these levels to buy on dips",https://www.moneycontrol.com/news/business/earnings/f-watch-these-levels-to-buy-on-dips-12041071.html,https://www.moneycontrol.com/news/business/earnings/f-watch-these-levels-to-buy-on-dips-12041071.html,moneycontrol.com,2024-01-12T14:30:00+05:30,2024-01-12,gdelt_gkg_observation
20240112091500-1196,INFY.NS,Infosys Q3 earnings: Make hay while the sun shines,https://www.livemint.com/market/mark-to-market/infosys-q3-earnings-make-hay-while-the-sun-shines-11705047717408.html,https://www.livemint.com/market/mark-to-market/infosys-q3-earnings-make-hay-while-the-sun-shines-11705047717408.html,livemint.com,2024-01-12T14:45:00+05:30,2024-01-12,gdelt_gkg_observation
20240112091500-821,INFY.NS,"Indian IT stocks rally after TCS, Infosys post better-than-feared results",https://www.channelnewsasia.com/business/indian-it-stocks-rally-after-tcs-infosys-post-better-feared-results-4042831,https://www.channelnewsasia.com/business/indian-it-stocks-rally-after-tcs-infosys-post-better-feared-results-4042831,channelnewsasia.com,2024-01-12T14:45:00+05:30,2024-01-12,gdelt_gkg_observation
20240112094500-743,INFY.NS,Infosys share price: Infosys shares jump 7% on Q3 results. Is the downgrade cycle over?,https://vervetimes.com/infosys-share-price-infosys-shares-jump-7-on-q3-results-is-the-downgrade-cycle-over/,https://vervetimes.com/infosys-share-price-infosys-shares-jump-7-on-q3-results-is-the-downgrade-cycle-over/,vervetimes.com,2024-01-12T15:15:00+05:30,2024-01-12,gdelt_gkg_observation
20240112094500-554,INFY.NS,"Indian IT stocks rally after TCS, Infosys post better-than-feared results",https://www.zawya.com/en/world/indian-sub-continent/indian-it-stocks-rally-after-tcs-infosys-post-better-than-feared-results-tx670dkj,https://www.zawya.com/en/world/indian-sub-continent/indian-it-stocks-rally-after-tcs-infosys-post-better-than-feared-results-tx670dkj,zawya.com,2024-01-12T15:15:00+05:30,2024-01-12,gdelt_gkg_observation
20240112094500-1239,INFY.NS,Infosys: Resilient performance in a seasonally weak quarter; Large deal momentum continues with 71 per cent net new deals,https://www.srilankasource.com/news/274092765/infosys-resilient-performance-in-a-seasonally-weak-quarter-large-deal-momentum-continues-with-71-per-cent-net-new-deals,https://www.srilankasource.com/news/274092765/infosys-resilient-performance-in-a-seasonally-weak-quarter-large-deal-momentum-continues-with-71-per-cent-net-new-deals,srilankasource.com,2024-01-12T15:15:00+05:30,2024-01-12,gdelt_gkg_observation
20240112100000-T726,INFY.NS,"Infosys Share Price: इन्फोसिस के शेयरों में साढ़े तीन साल में सबसे बड़ी उछाल, एक झटके में इन्वेस्टर्स हो गए मालामाल",https://navbharattimes.indiatimes.com/business/share-market/share-news/infosys-shares-jump-seven-percent-on-q3-results-make-investors-richer/articleshow/106755913.cms,https://navbharattimes.indiatimes.com/business/share-market/share-news/infosys-shares-jump-seven-percent-on-q3-results-make-investors-richer/articleshow/106755913.cms,indiatimes.com,2024-01-12T15:30:00+05:30,2024-01-15,gdelt_gkg_observation
