GKGRECORDID,DATE,page_title,url,source,rejection_reason
20240415120000-482,20240415120000,"Markets sell-off as Iran-Israel conflict spook sentiment! Sensex nosedives 860 points, Nifty closes below 22,300; tech and bank the big losers",https://www.financialexpress.com/market/markets-sell-off-as-iran-israel-conflict-spook-sentiment-sensex-nosedives-860-points-nifty-closes-below-22300-tech-and-bank-the-big-losers-3457567/,financialexpress.com,MATCHER_REJECTED
20240415121500-0,20240415121500,Stock Market Sectors: Stock market update: Fertilisers stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/109315092.cms,indiatimes.com,MATCHER_REJECTED
20240415121500-823,20240415121500,Stock Market Sectors: Stock market update: Mining stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/109314395.cms,indiatimes.com,MATCHER_REJECTED
20240415123000-1497,20240415123000,"Sensex, Nifty tank over 1 pc on concerns over Middle East conflict, weak global trends",https://www.theweek.in/news/biz-tech/2024/04/15/sensex-nifty-tank-over-1-pc-on-concerns-over-middle-east-conflict-weak-global-trends.html,theweek.in,MATCHER_REJECTED
20240415123000-1137,20240415123000,"Sensex, Nifty tank over 1% on concerns over Middle East conflict, weak global trends; Rupee falls 6 paise",https://www.thehindu.com/business/markets/sensex-nifty-tank-over-1-on-concerns-over-middle-east-conflict-weak-global-trends-rupee-falls-6-paise/article68067813.ece,thehindu.com,MATCHER_REJECTED
20240415133000-1633,20240415133000,"Sensex, Nifty Tank Over 1% On Concerns Over Middle East Conflict",https://www.ndtv.com/business-news/sensex-nifty-tank-over-1-on-concerns-over-middle-east-conflict-5447242,ndtv.com,MATCHER_REJECTED
20240415143000-1415,20240415143000,"Stock market | Sensex and Nifty tank over 1 per cent on concerns over Middle East conflict, weak global trends",https://www.telegraphindia.com/feeds/business/sensex-and-nifty-tank-over-1-per-cent-on-concerns-over-middle-east-conflict-weak-global-trends/cid/2013486,telegraphindia.com,MATCHER_REJECTED
20240415143000-1224,20240415143000,Investors' wealth erodes by Rs 5.18 lakh cr as markets crash on Iran-Israel conflict worries,https://www.theweek.in/wire-updates/business/2024/04/15/del50-biz-stocks-wealth.html,theweek.in,MATCHER_REJECTED
20240415151500-705,20240415151500,"Stock market | Sensex and Nifty tank over 1 per cent on concerns over Middle East conflict, weak global trends",https://www.telegraphindia.com/business/sensex-and-nifty-tank-over-1-per-cent-on-concerns-over-middle-east-conflict-weak-global-trends/cid/2013486,telegraphindia.com,MATCHER_REJECTED
20240415160000-1065,20240415160000,Middle East tension pushes key indices to 2-week low,https://www.financialexpress.com/market/middle-east-tension-pushes-key-indices-to-2-week-low-3457866/,financialexpress.com,MATCHER_REJECTED
20240415180000-1277,20240415180000,'Expensive'&#xA0;India lures investors avoiding China risks,https://leaderpost.com:443/investing/india-lures-investors-avoiding-china-risks,leaderpost.com,MATCHER_REJECTED
20240416043000-438,20240416043000,"Sensex, Nifty tumble as conflict in West Asia spooks investors",https://www.tribuneindia.com/news/business/sensex-nifty-tumble-as-conflict-in-west-asia-spooks-investors-611202,tribuneindia.com,MATCHER_REJECTED
20240416043000-139,20240416043000,Motilal's top stock picks ahead of Lok Sabha elections 2024,https://www.businesstoday.in/markets/trending-stocks/story/itc-icici-bank-sbi-lt-titan-zomato-motilals-top-stock-picks-ahead-of-elections-2024-425654-2024-04-16,businesstoday.in,MATCHER_REJECTED
20240416054500-526,20240416054500,Stock Market Sectors: Stock market update: FMCG stocks  up  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-falls/articleshow/109333812.cms,indiatimes.com,MATCHER_REJECTED
20240416061500-666,20240416061500,Stock Market Sectors: Stock market update: Power stocks  up  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/109334623.cms,indiatimes.com,MATCHER_REJECTED
20240416070000-24,20240416070000,Sanjiv Bhasin | Sanjiv Bhasin stock picks: Pullback rally soon? Sanjiv Bhasin on 4 stocks to bet on in this uncertain market conditions,https://economictimes.indiatimes.com/markets/expert-view/pullback-rally-soon-sanjiv-bhasin-on-4-stocks-to-bet-on-in-this-uncertain-market-conditions/articleshow/109336122.cms,indiatimes.com,MATCHER_REJECTED
20240416084500-593,20240416084500,"Sensex, Nifty tumble as conflict in West Asia spooks investors",https://thenorthlines.com/sensex-nifty-tumble-as-conflict-in-west-asia-spooks-investors/,thenorthlines.com,MATCHER_REJECTED
20240416111500-198,20240416111500,Markets slump for third day on fears of escalating tensions in Middle East,https://www.thehindu.com/business/markets/markets-slump-for-third-day-on-fears-of-escalating-tensions-in-middle-east/article68071477.ece,thehindu.com,MATCHER_REJECTED
20240416111500-377,20240416111500,"Zomato, ICICI Bank, Titan, SBI and more: MOSL lists top large-cap stock picks for April",https://www.livemint.com/market/stock-market-news/zomato-icici-bank-titan-sbi-coal-india-itc-cipla-gail-and-more-mosl-lists-top-large-cap-stock-picks-for-april-11713251170939.html,livemint.com,MATCHER_REJECTED
20240416120000-1590,20240416120000,Markets slump for third day on fears of escalating tensions in Middle East,https://www.theweek.in/news/biz-tech/2024/04/16/markets-slump-for-third-day-on-fears-of-escalating-tensions-in-middle-east.html,theweek.in,MATCHER_REJECTED
20240416120000-1548,20240416120000,Markets slump for third day on fears of escalating tensions in Middle East,https://www.theweek.in/wire-updates/business/2024/04/16/del34-biz-stocks-close.html,theweek.in,MATCHER_REJECTED
20240416124500-425,20240416124500,Markets slump for third day on fears of escalating tensions in Middle East,https://www.tribuneindia.com/news/business/markets-slump-for-third-day-on-fears-of-escalating-tensions-in-middle-east-611397,tribuneindia.com,MATCHER_REJECTED
20240416130000-1787,20240416130000,Equity investors become poorer by Rs 7.93 lakh cr in three days,https://economictimes.indiatimes.com/markets/stocks/news/equity-investors-become-poorer-by-rs-7-93-lakh-cr-in-three-days/articleshow/109349312.cms,indiatimes.com,MATCHER_REJECTED
20240416144500-1919,20240416144500,Precast Concrete Market  Expected to Drive Growth through 2023-2033,https://www.briefingwire.com/pr/precast-concrete-market-expected-to-drive-growth-through-2023-2033,briefingwire.com,MATCHER_REJECTED
20240416153000-1838,20240416153000,Markets slump for third day on fears of escalating tensions in West Asia,https://www.thehindubusinessline.com/markets/markets-slump-for-third-day-on-fears-of-escalating-tensions-in-west-asia/article68071450.ece,thehindubusinessline.com,MATCHER_REJECTED
20240416160000-2068,20240416160000,Heavy selling in IT stocks drags markets down,https://www.rediff.com/business/report/heavy-selling-in-it-stocks-drags-markets-down/20240416.htm,rediff.com,MATCHER_REJECTED
20240416200000-1761,20240416200000,Mumbai: BMC Issues Final Notice To Metro Firms For Property Tax On Wadala Casting Yard,https://www.freepressjournal.in/mumbai/mumbai-bmc-issues-final-notice-to-metro-firms-for-property-tax-on-wadala-casting-yard,freepressjournal.in,MATCHER_REJECTED
20240417064500-844,20240417064500,"Time for green energy to power up India? Land allocation, falling solar prices pave the way",https://www.moneycontrol.com/news/business/stocks/time-for-green-energy-to-power-up-india-land-allocation-falling-solar-prices-pave-the-way-12654861.html,moneycontrol.com,MATCHER_REJECTED
20240417121500-123,20240417121500,East Africa: a region on the rise,https://africanreview.com/energy/power-generation/east-africa-a-region-on-the-rise,africanreview.com,MATCHER_REJECTED
20240418053000-952,20240418053000,Stock Market Today: Markets rebound in early trade after three days of decline,https://www.thehindu.com/business/markets/sensex-updates-on-aprl-18-2024/article68078528.ece,thehindu.com,MATCHER_REJECTED
20240418060000-1143,20240418060000,Markets rebound in early trade after three days of decline,https://www.theweek.in/news/biz-tech/2024/04/18/markets-rebound-in-early-trade-after-three-days-of-decline.html,theweek.in,MATCHER_REJECTED
20240418060000-1194,20240418060000,Markets Rebound In Early Trade After Three Days Of Decline,https://zeenews.india.com/markets/markets-rebound-in-early-trade-after-three-days-of-decline-2741379.html,india.com,MATCHER_REJECTED
20240418061500-402,20240418061500,"Sensex, Nifty rebound in early trade after three sessions of decline",https://indianexpress.com/article/business/market/sensex-nifty-rebound-in-early-trade-after-three-sessions-of-decline-9277019/,indianexpress.com,MATCHER_REJECTED
20240418064500-81,20240418064500,Markets rebound in early trade after three days of decline,https://www.dailypioneer.com/2024/business/markets-rebound-in-early-trade-after-three-days-of-decline.html,dailypioneer.com,MATCHER_REJECTED
20240418081500-125,20240418081500,Markets rebound in early trade after three days of decline,https://www.tribuneindia.com/news/business/markets-rebound-in-early-trade-after-three-days-of-decline-612044,tribuneindia.com,MATCHER_REJECTED
20240418093000-1269,20240418093000,"LTIMindtree Collaborates with Vodafone to Deliver Connected, Smart IoT and Industry X.0 Solutions","https://www.streetinsider.com/Business+Wire/LTIMindtree+Collaborates+with+Vodafone+to+Deliver+Connected,+Smart+IoT+and+Industry+X.0+Solutions/23081735.html",streetinsider.com,MATCHER_REJECTED
20240418093000-116,20240418093000,"LTIMindtree Collaborates with Vodafone to Deliver Connected, Smart IoT and Industry X.0 Solutions",https://www.tmcnet.com/usubmit/2024/04/18/9996451.htm,tmcnet.com,MATCHER_REJECTED
20240418093000-860,20240418093000,"LTIMindtree Collaborates with Vodafone to Deliver Connected, Smart IoT and Industry X.0 Solutions",https://www.finanznachrichten.de/nachrichten-2024-04/61981160-ltimindtree-collaborates-with-vodafone-to-deliver-connected-smart-iot-and-industry-x-0-solutions-004.htm,finanznachrichten.de,MATCHER_REJECTED
20240418093000-883,20240418093000,"LTIMindtree Collaborates with Vodafone to Deliver Connected, Smart IoT and Industry X.0 Solutions",https://www.marketscreener.com/quote/stock/LTIMINDTREE-LIMITED-31496899/news/LTIMindtree-Collaborates-with-Vodafone-to-Deliver-Connected-Smart-IoT-and-Industry-X-0-Solutions-46466096/,marketscreener.com,MATCHER_REJECTED
20240418094500-1225,20240418094500,Indian Indices Rally on Asian Market Boost; Auto Sector Leads Gains,https://www.indiainfoline.com/news/markets/indian-indices-rally-on-asian-market-boost-auto-sector-leads-gains,indiainfoline.com,MATCHER_REJECTED
20240418101500-1006,20240418101500,"LTIMindtree Collaborates with Vodafone to Deliver Connected, Smart IoT and Industry X.0 Solutions",https://financialpost.com/pmn/business-wire-news-releases-pmn/ltimindtree-collaborates-with-vodafone-to-deliver-connected-smart-iot-and-industry-x-0-solutions,financialpost.com,MATCHER_REJECTED
20240418103000-449,20240418103000,"Telangana: Congress politicking over Medigadda barrage repairs, says KTR",https://www.siasat.com/telangana-congress-politicking-over-medigadda-barrage-repairs-says-ktr-3010912/,siasat.com,MATCHER_REJECTED
20240418103000-698,20240418103000,"LTIMindtree Collaborates with Vodafone to Deliver Connected, Smart IoT and Industry X.0 Solutions",https://www.eagletribune.com/region/ltimindtree-collaborates-with-vodafone-to-deliver-connected-smart-iot-and-industry-x-0-solutions/article_53e03276-e95d-583d-be00-5c403beaf3d1.html,eagletribune.com,MATCHER_REJECTED
20240418110000-48,20240418110000,Stock market | Markets rebound in early trade after three days of decline,https://www.telegraphindia.com/feeds/business/markets-rebound-in-early-trade-after-three-days-of-decline/cid/2014062,telegraphindia.com,MATCHER_REJECTED
20240418113000-1871,20240418113000,Stock Market Sectors: Stock market update: Power stocks  up  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/109403194.cms,indiatimes.com,MATCHER_REJECTED
20240418113000-75,20240418113000,Stock market | Markets rebound in early trade after three days of decline,https://www.telegraphindia.com/business/markets-rebound-in-early-trade-after-three-days-of-decline/cid/2014062,telegraphindia.com,MATCHER_REJECTED
20240418113000-1054,20240418113000,"LTIMindtree Collaborates with Vodafone to Deliver Connected, Smart IoT and Industry X.0 Solutions",https://www.itnewsonline.com/BusinessWire/LTIMindtree-Collaborates-with-Vodafone-to-Deliver-Connected-Smart-IoT-and-Industry-X.0-Solutions/33032,itnewsonline.com,MATCHER_REJECTED
20240418114500-1681,20240418114500,Stock Market Sectors: Stock market update: Fertilisers stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/109403718.cms,indiatimes.com,MATCHER_REJECTED
20240418114500-125,20240418114500,Stock Market Sectors: Stock market update: Mining stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/109403506.cms,indiatimes.com,MATCHER_REJECTED
20240418114500-1640,20240418114500,"As India's smallest state votes, a broken hydro plant takes centerstage | India Election 2024",https://www.aljazeera.com/economy/2024/4/18/a-flash-flood-and-a-quiet-sale-highlight-indias-sikkims-hydro-problems,aljazeera.com,MATCHER_REJECTED
20240418120000-974,20240418120000,Markets face heavy fluctuations; settle lower taking downtrend to fourth day,https://www.theweek.in/news/biz-tech/2024/04/markets-face-heavy-fluctuations-settle-lower-taking-downtrend-to-fourth-day.html,theweek.in,MATCHER_REJECTED
20240418120000-1036,20240418120000,Markets face heavy fluctuations settle lower taking downtrend to 4th day,https://www.theweek.in/wire-updates/business/2024/04/18/del31-biz-stocks-close.html,theweek.in,MATCHER_REJECTED
20240418121500-825,20240418121500,Stock Market Sectors: Stock market update: FMCG stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/109404529.cms,indiatimes.com,MATCHER_REJECTED
20240418123000-466,20240418123000,Markets face heavy fluctuations; settle lower taking downtrend to 4th day,https://www.thehindu.com/business/markets/markets-face-heavy-fluctuations-settle-lower-taking-downtrend-to-4th-day/article68079573.ece,thehindu.com,MATCHER_REJECTED
20240418141500-80,20240418141500,Markets face heavy fluctuations; settle lower taking downtrend to fourth day,https://www.thehindubusinessline.com/markets/markets-face-heavy-fluctuations-settle-lower-taking-downtrend-to-fourth-day/article68079324.ece,thehindubusinessline.com,MATCHER_REJECTED
20240418144500-1955,20240418144500,Stock market | Sensex and Nifty face heavy fluctuations; settle lower taking downtrend to fourth day,https://www.telegraphindia.com/feeds/business/sensex-and-nifty-face-heavy-fluctuations-settle-lower-taking-downtrend-to-fourth-day/cid/2014155,telegraphindia.com,MATCHER_REJECTED
20240418154500-2303,20240418154500,Stock market | Sensex and Nifty face heavy fluctuations; settle lower taking downtrend to fourth day,https://www.telegraphindia.com/business/sensex-and-nifty-face-heavy-fluctuations-settle-lower-taking-downtrend-to-fourth-day/cid/2014155,telegraphindia.com,MATCHER_REJECTED
20240418163000-1788,20240418163000,Markets end lower for 4th straight session amid heavy fluctuations,https://www.tribuneindia.com/news/business/markets-end-lower-for-4th-straight-session-amid-heavy-fluctuations-612094,tribuneindia.com,MATCHER_REJECTED
20240418163000-1579,20240418163000,Students react to Yale divestment decision,https://yaledailynews.com/blog/2024/04/18/students-react-to-yale-divestment-decision/,yaledailynews.com,MATCHER_REJECTED
20240418163000-387,20240418163000,Sensex tanks 455 points dragged by bank stocks,https://www.rediff.com/business/report/sensex-tanks-455-points-dragged-by-bank-stocks/20240418.htm,rediff.com,MATCHER_REJECTED
20240418163000-128,20240418163000,"Indian bourses close in red amid uncertainty in West Asia; Sensex tanks 450pts, Nifty at 21,995 | Indiablooms",https://www.indiablooms.com/finance-details/20284/indian-bourses-close-in-red-amid-uncertainty-in-west-asia-sensex-tanks-450pts-nifty-at-21-995.html,indiablooms.com,MATCHER_REJECTED
20240418191500-427,20240418191500,"FINAL TRADE APRIL 18: Indices continue to fall for fourth session; Nifty gives up 22,000, Sensex drops 455",https://theindianawaaz.com/final-trade-april-18-indices-continue-to-fall-for-fourth-session-nifty-gives-up-22000-sensex-drops-455/,theindianawaaz.com,MATCHER_REJECTED
20240418193000-968,20240418193000,PM Modi's Green Vision: India's solar revolution ignited by land allocation,https://organiser.org/2024/04/18/233115/bharat/pm-modis-green-vision-indias-solar-revolution-ignited-by-land-allocation/,organiser.org,MATCHER_REJECTED
20240418203000-297,20240418203000,AI Infrastructure Market - Major Technology Giants in Buzz Again,https://www.openpr.com/news/3469122/ai-infrastructure-market-major-technology-giants-in-buzz-again,openpr.com,MATCHER_REJECTED
20240419033000-33,20240419033000,Markets end lower for 4th straight session amid heavy fluctuations,https://www.dailyexcelsior.com/markets-end-lower-for-4th-straight-session-amid-heavy-fluctuations/,dailyexcelsior.com,MATCHER_REJECTED
20240419054500-633,20240419054500,Stock Market Sectors: Stock market update: Fertilisers stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-down-as-market-falls/articleshow/109421199.cms,indiatimes.com,MATCHER_REJECTED
20240419054500-419,20240419054500,Stock Market Sectors: Stock market update: Power stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/109421708.cms,indiatimes.com,MATCHER_REJECTED
20240419060000-19,20240419060000,Markets tank in early trade as Middle East tensions flare-up,https://www.siasat.com/markets-tank-in-early-trade-as-middle-east-tensions-flare-up-3011319/,siasat.com,MATCHER_REJECTED
20240419061500-936,20240419061500,Stock Market Sectors: Stock market update: Mining stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/109422750.cms,indiatimes.com,MATCHER_REJECTED
20240419061500-809,20240419061500,share market: Share market update: Most active stocks on D-Street today in terms of volume,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/109423554.cms,indiatimes.com,MATCHER_REJECTED
20240419061500-577,20240419061500,Stock Market Sectors: Stock market update: FMCG stocks  down  as market  falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-down-as-market-falls/articleshow/109423136.cms,indiatimes.com,MATCHER_REJECTED
20240419063000-386,20240419063000,Markets tank in early trade as Middle East tensions flare-up,https://www.thehindu.com/business/markets/markets-tank-in-early-trade-as-middle-east-tensions-flare-up/article68082758.ece,thehindu.com,MATCHER_REJECTED
20240419073000-622,20240419073000,Markets tank in early trade as Middle East tensions flare up,https://www.theweek.in/news/biz-tech/2024/04/19/markets-tank-in-early-trade-as-middle-east-tensions-flare-up.html,theweek.in,MATCHER_REJECTED
20240419074500-404,20240419074500,Markets tank in early trade as Middle East tensions flare-up,https://www.dailyexcelsior.com/markets-tank-in-early-trade-as-middle-east-tensions-flare-up/,dailyexcelsior.com,MATCHER_REJECTED
20240419074500-775,20240419074500,India has a robust air defence network to thwart threats: Officials amid Iran-Israel flare-up,https://www.hindustantimes.com/india-news/india-has-a-robust-air-defence-network-to-thwart-threats-officials-amid-iran-israel-flareup-101713506391552.html,hindustantimes.com,MATCHER_REJECTED
20240419091500-481,20240419091500,"Market update: Indian Indices Rise, Mixed Market Performance Noted",https://www.indiainfoline.com/news/markets/market-update-indian-indices-rise-mixed-market-performance-noted,indiainfoline.com,MATCHER_REJECTED
20240419094500-1077,20240419094500,Stock market | Sensex and Nifty tank in early trade as Middle East tensions flare-up,https://www.telegraphindia.com/business/sensex-and-nifty-tank-in-early-trade-as-middle-east-tensions-flare-up/cid/2014319,telegraphindia.com,MATCHER_REJECTED
20240419094500-1443,20240419094500,Stock market | Sensex and Nifty tank in early trade as Middle East tensions flare-up,https://www.telegraphindia.com/feeds/business/sensex-and-nifty-tank-in-early-trade-as-middle-east-tensions-flare-up/cid/2014319,telegraphindia.com,MATCHER_REJECTED
20240419110000-525,20240419110000,Stock markets stage strong rebound after four days of slump; Sensex rallies 599 pts,https://www.orissapost.com/stock-markets-stage-strong-rebound-after-four-days-of-slump-sensex-rallies-599-pts/,orissapost.com,MATCHER_REJECTED
20240419113000-952,20240419113000,Stock Market Sectors: Stock market update: Mining stocks  down  as market  rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-rises/articleshow/109435119.cms,indiatimes.com,MATCHER_REJECTED
20240419113000-892,20240419113000,Stock markets stage strong rebound after 4 days of slump Sensex rallies 599 pts,https://www.theweek.in/wire-updates/business/2024/04/19/del17-biz-stocks-close.html,theweek.in,MATCHER_REJECTED
20240419113000-660,20240419113000,Stock Market Sectors: Stock market update: Power stocks  down  as market  rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-rises/articleshow/109434563.cms,indiatimes.com,MATCHER_REJECTED
20240419114500-1422,20240419114500,"Sensex, Nifty witness worst week since March 15 amid Iran-Israel conflict",https://www.prokerala.com/news/articles/a1524314.html,prokerala.com,MATCHER_REJECTED
20240419114500-580,20240419114500,Stock markets stage strong rebound after four days of slump; Sensex rallies 599 points,https://www.thehindu.com/business/markets/stock-markets-stage-strong-rebound-after-four-days-of-slump-sensex-rallies-599-points/article68083507.ece,thehindu.com,MATCHER_REJECTED
20240419134500-951,20240419134500,Stock markets stage strong rebound after 4 days of slump; Sensex rallies 599 points,https://www.tribuneindia.com/news/business/stock-markets-stage-strong-rebound-after-4-days-of-slump-sensex-rallies-599-points-612416,tribuneindia.com,MATCHER_REJECTED
20240419150000-377,20240419150000,Stock market | Stock markets stage strong rebound after 4 days of slump; Sensex rallies 599 points,https://www.telegraphindia.com/feeds/business/stock-markets-stage-strong-rebound-after-4-days-of-slump-sensex-rallies-599-points/cid/2014384,telegraphindia.com,MATCHER_REJECTED
20240419150000-1975,20240419150000,Stock market | Stock markets stage strong rebound after 4 days of slump; Sensex rallies 599 points,https://www.telegraphindia.com/business/stock-markets-stage-strong-rebound-after-4-days-of-slump-sensex-rallies-599-points/cid/2014384,telegraphindia.com,MATCHER_REJECTED
20240419154500-594,20240419154500,Stock markets stage strong rebound after four days of slump; Sensex rallies 599 pts,https://www.thehindubusinessline.com/markets/stock-markets-stage-strong-rebound-after-four-days-of-slump-sensex-rallies-599-pts/article68083490.ece,thehindubusinessline.com,MATCHER_REJECTED
20240419160000-1259,20240419160000,"Sensex rallies 599 pts on buying in banking, auto shares",https://www.rediff.com/business/report/sensex-rallies-599-pts-on-buying-in-banking-auto-shares/20240419.htm,rediff.com,MATCHER_REJECTED
20240419161500-2019,20240419161500,"Sensex, Nifty witness worst week since March 15 amid Iran-Israel conflict",https://morungexpress.com/sensex-nifty-witness-worst-week-since-march-15-amid-iran-israel-conflict,morungexpress.com,MATCHER_REJECTED
20240419174500-873,20240419174500,"Stock market bounces back; banks, metals shine",https://www.thestatesman.com/business/stock-market-bounces-back-banks-metals-shine-1503291995.html,thestatesman.com,MATCHER_REJECTED
20240419221500-153,20240419221500,How India's aerial defence repels attacks | Latest News India,https://www.hindustantimes.com/india-news/how-india-s-aerial-defence-repels-attacks-101713551945327.html,hindustantimes.com,MATCHER_REJECTED
20240420021500-1178,20240420021500,About 400 gather on Beinecke Plaza to demand that Yale divest from military weapons manufacturers,https://yaledailynews.com/blog/2024/04/19/about-400-gather-on-beinecke-plaza-to-demand-that-yale-divest-from-military-weapons-manufacturers/,yaledailynews.com,MATCHER_REJECTED
20240420031500-1123,20240420031500,Markets rebound after 4 days  of slump; Sensex rallies 599 pts,https://www.tribuneindia.com/news/business/markets-rebound-after-4-days-of-slump-sensex-rallies-599-pts-612496,tribuneindia.com,MATCHER_REJECTED
20240420051500-207,20240420051500,Stock markets stage strong rebound,https://www.dailypioneer.com/2024/business/stock-markets-stage-strong-rebound.html,dailypioneer.com,MATCHER_REJECTED
20240420073000-235,20240420073000,"Iran-Israel conflict | Investors scurry for bonds, gold amid fears of escalation in Iran-Israel conflict",https://www.telegraphindia.com/feeds/business/investors-scurry-for-bonds-gold-amid-fears-of-escalation-in-iran-israel-conflict/cid/2014534,telegraphindia.com,MATCHER_REJECTED
20240420073000-875,20240420073000,"Iran-Israel conflict | Investors scurry for bonds, gold amid fears of escalation in Iran-Israel conflict",https://www.telegraphindia.com/business/investors-scurry-for-bonds-gold-amid-fears-of-escalation-in-iran-israel-conflict/cid/2014534,telegraphindia.com,MATCHER_REJECTED
20240420074500-574,20240420074500,"Over 200 MSMEs, industry leaders meet in pune to discuss ESG strategies",https://www.adgully.com/over-200-msmes-industry-leaders-meet-in-pune-to-discuss-esg-strategies-144781.html,adgully.com,MATCHER_REJECTED
20240420114500-362,20240420114500,"Sensex, Nifty witness worst week since March 15 amid Iran-Israel conflict",https://www.sentinelassam.com/more-news/business/sensex-nifty-witness-worst-week-since-march-15-amid-iran-israel-conflict,sentinelassam.com,MATCHER_REJECTED
20240421044500-425,20240421044500,All construction works  of Ram temple to be  completed by Dec 24,https://www.dailypioneer.com/2024/state-editions/all-construction-works--of-ram-temple-to-be--completed-by-dec-24.html,dailypioneer.com,MATCHER_REJECTED
20240421213000-53,20240421213000,IIT graduates are landing salary packages below Rs 10 lakh this year | India News,https://timesofindia.indiatimes.com/india/iit-graduates-are-landing-salary-packages-below-rs-10-lakh-this-year/articleshow/109482293.cms,indiatimes.com,MATCHER_REJECTED
20240422041500-767,20240422041500,Markets may open in a positive sentiment today,https://www.indiainfoline.com/news/markets/markets-may-open-in-a-positive-sentiment-today-4,indiainfoline.com,MATCHER_REJECTED
20240422053000-116,20240422053000,"Sensex climbs 640 points; Nifty tops 22,300-level in early trade",https://www.thehindu.com/business/markets/sensex-climbs-640-points-nifty-tops-22300-level-in-early-trade/article68093185.ece,thehindu.com,MATCHER_REJECTED
20240422064500-9,20240422064500,"Sensex climbs 640 points; Nifty tops 22,300-level in early trade",https://www.tribuneindia.com/news/business/sensex-climbs-640-points-nifty-tops-22-300-level-in-early-trade-613398,tribuneindia.com,MATCHER_REJECTED
20240422070000-335,20240422070000,"RIL, Adani Power among 10 stocks bought & sold by Quant Large Cap MF in March",https://economictimes.indiatimes.com/markets/stocks/news/ril-adani-power-among-10-stocks-bought-sold-by-quant-large-cap-mf-in-march/articleshow/109492128.cms,indiatimes.com,MATCHER_REJECTED
20240422074500-628,20240422074500,"Sensex climbs 640 points; Nifty tops 22,300-level in early trade",https://www.dailypioneer.com/2024/business/sensex-climbs-640-points--nifty-tops-22-300-level-in-early-trade.html,dailypioneer.com,MATCHER_REJECTED
20240422083000-267,20240422083000,"RIL, Adani Power among 10 stocks bought & sold by Quant Large Cap MF in March",https://economictimes.indiatimes.com/mf/analysis/ril-adani-power-among-10-stocks-bought-sold-by-quant-large-cap-mf-in-march/articleshow/109492128.cms,indiatimes.com,MATCHER_REJECTED
20240422083000-459,20240422083000,What Big 10 fund houses bought & sold in March 2024,https://www.indiainfoline.com/blog/what-big-10-fund-houses-bought-and-sold-in-march-2024,indiainfoline.com,MATCHER_REJECTED
20240422083000-1082,20240422083000,Market Update: Indian Indices Rally as Focus Shifts to Earnings,https://www.indiainfoline.com/news/markets/market-update-indian-indices-rally-as-focus-shifts-to-earnings,indiainfoline.com,MATCHER_REJECTED
20240422084500-404,20240422084500,"Stock market | Sensex climbs 640 points; Nifty tops 22,300-level in early trade",https://www.telegraphindia.com/feeds/business/sensex-climbs-640-points-nifty-tops-22300-level-in-early-trade/cid/2014905,telegraphindia.com,MATCHER_REJECTED
20240422084500-1054,20240422084500,"Sensex Climbs 640 Points; Nifty Tops 22,300-Level In Early Trade",https://zeenews.india.com/markets/sensex-climbs-640-points-nifty-tops-22300-level-in-early-trade-2742790.html,india.com,MATCHER_REJECTED
20240422090000-22,20240422090000,"Stock market | Sensex climbs 640 points; Nifty tops 22,300-level in early trade",https://www.telegraphindia.com/business/sensex-climbs-640-points-nifty-tops-22300-level-in-early-trade/cid/2014905,telegraphindia.com,MATCHER_REJECTED
20240422094500-666,20240422094500,Placement woes for IIT students; annual salary below Rs 10 lakh offered this season: Report,https://www.businesstoday.in/jobs/story/placement-woes-for-iit-students-annual-salary-below-rs-10-lakh-offered-this-season-report-426372-2024-04-22,businesstoday.in,MATCHER_REJECTED
